"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GEO","Geo Group Inc (The)","26.23","$3.25B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/geo",
"GPRK","Geopark Ltd","8.37","$502.76M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gprk",
"GPE^A","Georgia Power Company","27.7699","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gpe^a",
"GGB","Gerdau S.A.","3.78","$6.46B","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/ggb",
"GTY","Getty Realty Corporation","28.31","$1.12B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GGP","GGP Inc.","21.7","$19.14B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp",
"GGP^A","GGP Inc.","25.3399","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp^a",
"GIMO","Gigamon Inc.","44.4","$1.66B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/gimo",
"GIL","Gildan Activewear, Inc.","30.39","$6.76B","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/gil",
"GLT","Glatfelter","17.99","$784.07M","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/glt",
"GKOS","Glaukos Corporation","33.84","$1.17B","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gkos",
"GSK","GlaxoSmithKline PLC","40.35","$99.22B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gsk",
"BRSS","Global Brass and Copper Holdings, Inc.","29.9","$654.95M","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/brss",
"GMRE","Global Medical REIT Inc.","9.36","$202.46M","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gmre",
"GNL","Global Net Lease, Inc.","21.5","$1.45B","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gnl",
"GNL^A","Global Net Lease, Inc.","24.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnl^a",
"GLP","Global Partners LP","17.1","$581.32M","2005","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/glp",
"GPN","Global Payments Inc.","97.03","$15.41B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/gpn",
"GSL","Global Ship Lease, Inc.","1.15","$63.23M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gsl",
"GSL^B","Global Ship Lease, Inc.","23.7367","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gsl^b",
"GLOB","Globant S.A.","38.85","$1.36B","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/glob",
"GMED","Globus Medical, Inc.","29.91","$2.88B","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gmed",
"GMS","GMS Inc.","33.53","$1.37B","2016","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/gms",
"GNC","GNC Holdings, Inc.","9.56","$654.56M","2011","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/gnc",
"GDDY","GoDaddy Inc.","43.8","$7.23B","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/gddy",
"GOL","Gol Linhas Aereas Inteligentes S.A.","21.14","$22.15B","2004","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/gol",
"GFI","Gold Fields Limited","4.42","$3.63B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gfi",
"GG","Goldcorp Inc.","13.43","$11.64B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gg",
"GSBD","Goldman Sachs BDC, Inc.","21.5","$862.36M","2015","n/a","n/a","http://www.nasdaq.com/symbol/gsbd",
"GS","Goldman Sachs Group, Inc. (The)","226.85","$87.76B","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GS^A","Goldman Sachs Group, Inc. (The)","23.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^a",
"GS^B","Goldman Sachs Group, Inc. (The)","25.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^b",
"GS^C","Goldman Sachs Group, Inc. (The)","23.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^c",
"GS^D","Goldman Sachs Group, Inc. (The)","23.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^d",
"GS^I","Goldman Sachs Group, Inc. (The)","25.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^i",
"GS^J","Goldman Sachs Group, Inc. (The)","26.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^j",
"GS^K","Goldman Sachs Group, Inc. (The)","28.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^k",
"GS^N","Goldman Sachs Group, Inc. (The)","27.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^n",
"GER","Goldman Sachs MLP Energy Renaissance Fund","6.96","$550.7M","2014","n/a","n/a","http://www.nasdaq.com/symbol/ger",
"GMZ","Goldman Sachs MLP Income Opportunities Fund","9.28","$411.51M","2013","n/a","n/a","http://www.nasdaq.com/symbol/gmz",
"GRC","Gorman-Rupp Company (The)","30.6","$798.63M","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/grc",
"GPX","GP Strategies Corporation","28.35","$474.17M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gpx",
"GGG","Graco Inc.","118.49","$6.63B","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ggg",
"GHM","Graham Corporation","19.71","$192.54M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ghm",
"GHC","Graham Holdings Company","566.95","$3.17B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ghc",
"GPT","Gramercy Property Trust","30.63","$4.65B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gpt",
"GPT^A","Gramercy Property Trust Inc.","26.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpt^a",
"GRAM","Grana y Montero S.A.A.","4.33","$571.61M","2013","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gram",
"GVA","Granite Construction Incorporated","57.03","$2.27B","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gva",
"GPMT","Granite Point Mortgage Trust Inc.","19.1","$825.77M","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gpmt",
"GRP.U","Granite Real Estate Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grp.u",
"GPK","Graphic Packaging Holding Company","13.06","$4.05B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gpk",
"GTN","Gray Television, Inc.","13.4","$972.87M","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/gtn",
"GTN.A","Gray Television, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gtn.a",
"AJX","Great Ajax Corp.","13.88","$253.29M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","25.9","n/a","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajxa",
"GXP","Great Plains Energy Inc","30.76","$6.63B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp",
"GWB","Great Western Bancorp, Inc.","36.05","$2.12B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gwb",
"GDOT","Green Dot Corporation","46.68","$2.36B","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gdot",
"GBX","Greenbrier Companies, Inc. (The)","42.45","$1.21B","1994","Capital Goods","Railroads","http://www.nasdaq.com/symbol/gbx",
"GHL","Greenhill & Co., Inc.","14.2","$420.87M","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"GEF","Greif Bros. Corporation","57.1","$3.36B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gef",
"GEF.B","Greif Bros. Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gef.b",
"GFF","Griffon Corporation","20.35","$961.67M","n/a","Capital Goods","Building Products","http://www.nasdaq.com/symbol/gff",
"GPI","Group 1 Automotive, Inc.","65.7","$1.37B","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpi",
"GRUB","GrubHub Inc.","54.98","$4.75B","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grub",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","106.83","$5.99B","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/pac",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","200.12","$6B","n/a","Transportation","Aerospace","http://www.nasdaq.com/symbol/asr",
"AVAL","Grupo Aval Acciones y Valores S.A.","9.06","$10.09B","2014","Finance","Commercial Banks","http://www.nasdaq.com/symbol/aval",
"BSMX","Grupo Financiero Santander Mexico S.A. B. de C.V.","10.26","$13.91B","2012","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsmx",
"SUPV","Grupo Supervielle S.A.","21.52","$1.6B","2016","Finance","Commercial Banks","http://www.nasdaq.com/symbol/supv",
"TV","Grupo Televisa S.A.","25.08","$14.81B","1993","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tv",
"GTT","GTT Communications, Inc.","30.6","$1.27B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gtt",
"GSH","Guangshen Railway Company Limited","27.5","$3.9B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gsh",
"GES","Guess?, Inc.","15.52","$1.29B","1996","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ges",
"GGM","Guggenheim Credit Allocation Fund","22.81","$166.64M","2013","n/a","n/a","http://www.nasdaq.com/symbol/ggm",
"GPM","Guggenheim Enhanced Equity Income Fund","8.39","$403.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpm",
"GOF","Guggenheim Strategic Opportunities Fund","21.22","$474.24M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gof",
"GBAB","Guggenheim Taxable Municipal Managed Duration Trst","22.84","$397.79M","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbab",
"GWRE","Guidewire Software, Inc.","78.08","$5.81B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gwre",
"HRB","H&R Block, Inc.","26.44","$5.53B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hrb",
"FUL","H. B. Fuller Company","55.35","$2.8B","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/ful",
"HAE","Haemonetics Corporation","42.5","$2.24B","1991","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hae",
"HK","Halcon Resources Corporation","6.4","$960.49M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hk",
"HK.WS","Halcon Resources Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hk.ws",
"HAL","Halliburton Company","42.18","$36.76B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/hal",
"HYH","Halyard Health, Inc.","45.58","$2.13B","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/hyh",
"HBI","Hanesbrands Inc.","25.23","$9.2B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/hbi",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","23.91","$1.27B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hasi",
"HOG","Harley-Davidson, Inc.","48.91","$8.34B","n/a","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/hog",
"HMY","Harmony Gold Mining Company Limited","2.08","$909.96M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hmy",
"HRS","Harris Corporation","124.25","$14.8B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrs",
"HSC","Harsco Corporation","17.85","$1.44B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hsc",
"HHS","Harte-Hanks, Inc.","0.9","$55.78M","1993","Technology","Advertising","http://www.nasdaq.com/symbol/hhs",
"HGH","Hartford Financial Services Group, Inc. (The)","30.61","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","53.33","$19.43B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hig",
"HIG.WS","Hartford Financial Services Group, Inc. (The)","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hig.ws",
"HVT","Haverty Furniture Companies, Inc.","24.8","$526.22M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hvt",
"HVT.A","Haverty Furniture Companies, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hvt.a",
"HE","Hawaiian Electric Industries, Inc.","33.82","$3.68B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/he",
"HE^U","Hawaiian Electric Industries, Inc.","28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/he^u",
"HCHC","HC2 Holdings, Inc.","4.9","$210.76M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hchc",
"HCA","HCA Healthcare, Inc.","79.87","$28.85B","2011","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hca",
"HCI","HCI Group, Inc.","37.71","$376.58M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HCP","HCP, Inc.","29.48","$13.83B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcp",
"HDB","HDFC Bank Limited","98.66","$84.27B","2001","Finance","Commercial Banks","http://www.nasdaq.com/symbol/hdb",
"HR","Healthcare Realty Trust Incorporated","33.94","$3.96B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","30.84","$6.19B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hta",
"HLS","HealthSouth Corporation","45.35","$4.48B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hls",
"HL","Hecla Mining Company","5.09","$2.03B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","54.32","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl^b",
"HEI","Heico Corporation","84.69","$7.15B","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/hei",
"HEI.A","Heico Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hei.a",
"HLX","Helix Energy Solutions Group, Inc.","7.35","$1.09B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","49.78","$5.41B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hp",
"HLF","Herbalife LTD.","68.44","$6.43B","2004","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/hlf",
"HRI","Herc Holdings Inc.","45.34","$1.29B","2016","n/a","n/a","http://www.nasdaq.com/symbol/hri",
"HTGC","Hercules Capital, Inc.","12.35","$1.02B","2012","n/a","n/a","http://www.nasdaq.com/symbol/htgc",
"HTGX","Hercules Capital, Inc.","25.47","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/htgx",
"HRTG","Heritage Insurance Holdings, Inc.","12.76","$325.43M","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hrtg",
"HT","Hersha Hospitality Trust","18.25","$763.48M","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ht",
"HT^C","Hersha Hospitality Trust","25.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ht^c",
"HT^D","Hersha Hospitality Trust","25.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ht^d",
"HT^E","Hersha Hospitality Trust","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ht^e",
"HSY","Hershey Company (The)","109.32","$23.22B","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/hsy",
"HTZ","Hertz Global Holdings, Inc","20.97","$1.76B","2016","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/htz",
"HES","Hess Corporation","42.25","$13.43B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hes",
"HES^A","Hess Corporation","53.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hes^a",
"HESM","Hess Midstream Partners LP","22.2","$1.21B","2017","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hesm",
"HPE","Hewlett Packard Enterprise Company","13.47","$21.81B","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpe",
"HXL","Hexcel Corporation","54.36","$4.88B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hxl",
"HF","HFF, Inc.","37.23","$1.44B","2007","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/hf",
"HCLP","Hi-Crush Partners LP","9.2","$837.48M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hclp",
"NHF","Highland Funds I","22.73","$516.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhf",
"HIW","Highwoods Properties, Inc.","52.35","$5.4B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","4.95","$256.8M","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/hil",
"HI","Hillenbrand Inc","36.35","$2.29B","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/hi",
"HRC","Hill-Rom Holdings Inc","76.99","$5.07B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hrc",
"HTH","Hilltop Holdings Inc.","23.96","$2.31B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hth",
"HGV","Hilton Grand Vacations Inc.","35.89","$3.56B","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","66.52","$21.57B","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hlt",
"HNI","HNI Corporation","37.18","$1.64B","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hni",
"HMLP","Hoegh LNG Partners LP","18.45","$607.21M","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/hmlp",
"HEP","Holly Energy Partners, L.P.","34.99","$2.25B","2004","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","32.15","$5.7B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hfc",
"HD","Home Depot, Inc. (The)","159.38","$187.88B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/hd",
"HMC","Honda Motor Company, Ltd.","29.23","$52.68B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","137.21","$104.36B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hon",
"HMN","Horace Mann Educators Corporation","36.95","$1.5B","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HZN","Horizon Global Corporation","17.13","$427.16M","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hzn",
"HTF","Horizon Technology Finance Corporation","25.3828","$292.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/htf",
"HRL","Hormel Foods Corporation","30.91","$16.32B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/hrl",
"HOS","Hornbeck Offshore Services","3.23","$119.6M","2004","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/hos",
"HST","Host Hotels & Resorts, Inc.","18.27","$13.52B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hst",
"HLI","Houlihan Lokey, Inc.","36.48","$2.44B","2015","Finance","Investment Managers","http://www.nasdaq.com/symbol/hli",
"HOV","Hovnanian Enterprises Inc","1.8","$265.67M","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hov",
"HHC","Howard Hughes Corporation (The)","117.57","$5.08B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hhc",
"HPQ","HP Inc.","19.46","$32.5B","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpq",
"HRG","HRG Group, Inc.","15.2","$3.05B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrg",
"HSBC","HSBC Holdings plc","48.25","$193.82B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsbc",
"HSBC^A","HSBC Holdings plc","26.33","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hsbc^a",
"HSEA","HSBC Holdings plc","27.75","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsea",
"HSEB","HSBC Holdings plc","27.04","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hseb",
"HNP","Huaneng Power International, Inc.","25.66","$9.75B","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/hnp",
"HUBB","Hubbell Inc","113","$6.18B","2015","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/hubb",
"HUBS","HubSpot, Inc.","73.4","$2.72B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hubs",
"HBM","Hudbay Minerals Inc.","7.6","$1.8B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hbm",
"HBM.WS","Hudbay Minerals Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hbm.ws",
"HPP","Hudson Pacific Properties, Inc.","32.5","$5.07B","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"HGT","Hugoton Royalty Trust","1.7","$68M","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hgt",
"HUM","Humana Inc.","250.65","$36.22B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hum",
"HII","Huntington Ingalls Industries, Inc.","210.15","$9.54B","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/hii",
"HUN","Huntsman Corporation","27.67","$7.36B","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hun",
"H","Hyatt Hotels Corporation","60.45","$7.35B","2009","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/h",
"HY","Hyster-Yale Materials Handling, Inc.","71.65","$1.18B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/hy",
"IAG","Iamgold Corporation","6.66","$3.1B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/iag",
"IBN","ICICI Bank Limited","9.14","$29.31B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ibn",
"IDA","IDACORP, Inc.","89.96","$4.53B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ida",
"IEX","IDEX Corporation","120.82","$9.23B","1989","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/iex",
"IDT","IDT Corporation","14.05","$348.96M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/idt",
"ITW","Illinois Tool Works Inc.","145.07","$49.93B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itw",
"IMAX","Imax Corporation","21","$1.36B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/imax",
"ICD","Independence Contract Drilling, Inc.","3.38","$127.79M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/icd",
"IHC","Independence Holding Company","22.7","$340.06M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"IRT","Independence Realty Trust, Inc.","9.99","$690.76M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/irt",
"IFN","India Fund, Inc. (The)","28.1","$798.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifn",
"IBA","Industrias Bachoco, S.A. de C.V.","66.22","$3.31B","1997","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/iba",
"INFY","Infosys Limited","14.55","$33.42B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/infy",
"HIFR","InfraREIT, Inc.","22.61","$989.83M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hifr",
"ING","ING Group, N.V.","18.2","$70.59B","1997","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ing",
"ISF","ING Group, N.V.","25.59","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","25.84","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isg",
"ISP.CL","ING Group, N.V.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/isp.cl",
"IR","Ingersoll-Rand plc (Ireland)","90.02","$22.84B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ir",
"NGVT","Ingevity Corporation","59.52","$2.51B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ngvt",
"INGR","Ingredion Incorporated","124.71","$8.95B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ingr",
"IIPR","Innovative Industrial Properties, Inc.","17.64","$62.19M","2016","Finance","Real Estate","http://www.nasdaq.com/symbol/iipr",
"IPHI","Inphi Corporation","38.6","$1.63B","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/iphi",
"INSI","Insight Select Income Fund","20.07","$214.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/insi",
"NSP","Insperity, Inc.","81.2","$1.69B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/nsp",
"IBP","Installed Building Products, Inc.","58.3","$1.86B","2014","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/ibp",
"INST","Instructure, Inc.","31.3","$920.24M","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inst",
"ITGR","Integer Holdings Corporation","46.85","$1.48B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itgr",
"I","Intelsat S.A.","4.45","$529.55M","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/i",
"ICE","Intercontinental Exchange Inc.","66.18","$38.95B","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ice",
"IHG","Intercontinental Hotels Group","50.28","$9.15B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/ihg",
